N-gram turi;N-gram;Chastota
Bigram;orib olingan;1
Bigram;olingan ekinlarning;1
Bigram;ekinlarning xaschoplari;1
Bigram;xaschoplari oyoqlariga;1
Bigram;oyoqlariga kirishidan;1
Bigram;kirishidan qorqadi;1
Bigram;qorqadi ikki;1
Bigram;ikki qarichlik;1
Bigram;qarichlik chuqurdan;1
Bigram;chuqurdan hatlashga;1
Bigram;hatlashga togri;1
Bigram;togri kelganda;1
Bigram;kelganda taraddud;1
Bigram;taraddud qilib;1
Bigram;qilib qoladi;1
Bigram;qoladi bir;1
Bigram;bitta itning;1
Bigram;itning hujumiga;1
Bigram;hujumiga uchradik;1
Bigram;uchradik it;1
Bigram;it bolganda;1
Bigram;ham mujgonning;1
Bigram;mujgonning qol;1
Bigram;qol sumkasiga;1
Bigram;sumkasiga sigib;1
Bigram;sigib ketadigan;1
Bigram;ketadigan kichkina;1
Bigram;kichkina kuchuk;1
Bigram;kuchuk mujgon;1
Bigram;shu kuchukchani;1
Bigram;kuchukchani kordiyu;1
Bigram;kordiyu voydodlab;1
Bigram;voydodlab qocha;1
Bigram;qocha boshladi;1
Bigram;boshladi keyin;1
Bigram;keyin maymunjonni;1
Bigram;maymunjonni eyishdan;1
Bigram;eyishdan ham;1
Bigram;ham qorqa;1
Bigram;qorqa boshladi;1
Bigram;boshladi medang;1
Bigram;medang buziladi;1
Bigram;buziladi ogriysan;1
Bigram;ogriysan deb;1
Bigram;deb mevalarni;1
Bigram;mevalarni qolimdan;1
Bigram;qolimdan olib;1
Bigram;olib tashlamoqchi;1
Bigram;tashlamoqchi boldi;1
Bigram;boldi maymunjonlar;1
Bigram;maymunjonlar eziladi;1
Bigram;eziladi yuzimizga;1
Bigram;yuzimizga chaplanadi;1
Bigram;chaplanadi keng;1
Bigram;keng yoqasiga;1
Bigram;yoqasiga ikki;1
Bigram;ikki qator;1
Bigram;qator tasma;1
Bigram;tasma bilan;1
Bigram;bilan langar;1
Bigram;langar shakli;1
Bigram;shakli tikilgan;1
Bigram;tikilgan oq;1
Bigram;oq shoyi;1
Bigram;shoyi koftam;1
Bigram;koftam dog;1
Bigram;dog bolib;1
Bigram;bolib ketdi;1
Bigram;ketdi orqadagilar;1
Bigram;orqadagilar bizga;1
Bigram;bizga etib;1
Bigram;etib olgunlaricha;1
Bigram;olgunlaricha biz;1
Bigram;ishimizni bitirib;1
Bigram;olamiz degan;1
Bigram;degan edim;1
Bigram;lekin mujgon;1
Bigram;mujgon ikkovimiz;1
Bigram;ikkovimiz bu;1
Bigram;bu janjalni;1
Bigram;janjalni bir;1
Bigram;bir yoqlik;1
Bigram;yoqlik qilgunimizcha;1
Bigram;qilgunimizcha ular;1
Bigram;ular pastdagi;1
Bigram;pastdagi yolning;1
Bigram;yolning boshiga;1
Bigram;boshiga etib;1
Bigram;etib qolishibdi;1
Bigram;qolishibdi bizni;1
Bigram;bizni yoqotib;1
Bigram;yoqotib qoyishgan;1
Bigram;qoyishgan bolishsa;1
Bigram;bolishsa kerak;1
Bigram;kerak chorboqqa;1
Bigram;chorboqqa ketavermay;1
Bigram;ketavermay orqaga;1
Bigram;orqaga qarab;1
Bigram;qarab turishardi;1
Bigram;turishardi yonlarida;1
Bigram;yonlarida bitta;1
Bigram;bitta erkak;1
Bigram;kishi ham;1
Bigram;bor mujgon;1
Bigram;mujgon voy;1
Bigram;voy kim;1
Bigram;kim ekana;1
Bigram;ekana devdi;1
Bigram;devdi men;1
Bigram;men kim;1
Bigram;kim bolardi;1
Bigram;bolardi biron;1
Bigram;biron yolchi;1
Bigram;yolchi yo;1
Bigram;yo qishloqidirda;1
Bigram;qishloqidirda dedim;1
Bigram;dedim unday;1
Bigram;unday bolmasa;1
Bigram;kerak togrisini;1
Bigram;togrisini aytsam;1
Bigram;aytsam men;1
Bigram;shunday deb;1
Bigram;oylamayman oqshom;1
Bigram;oqshom olaqorongiligida;1
Bigram;olaqorongiligida yol;1
Bigram;boyidagi katta;1
Bigram;katta daraxtlar;1
Bigram;daraxtlar soyasi;1
Bigram;soyasi orasida;1
Bigram;orasida uncha;1
Bigram;uncha yaxshi;1
Bigram;yaxshi korinmasa;1
Bigram;korinmasa ham;1
Bigram;ham harholda;1
Bigram;harholda boshqa;1
Bigram;boshqa odam;1
Bigram;odam ekanligi;1
Bigram;ekanligi sezilib;1
Bigram;turardi bir;1
Bigram;kishi bizga;1
Bigram;bizga qol;1
Bigram;qol siltadi;1
Bigram;siltadi keyin;1
Bigram;keyin ulardan;1
Bigram;ulardan ajrab;1
Bigram;ajrab biz;1
Bigram;biz tomon;1
Bigram;tomon kelaverdi;1
Bigram;kelaverdi juda;1
Bigram;juda qiziq;1
Bigram;qiziq harholda;1
Bigram;harholda bittayarimta;1
Bigram;bittayarimta tanish;1
Bigram;tanish bolsa;1
Bigram;kerak dediyu;1
Bigram;dediyu bir;1
Bigram;song hayajon;1
Bigram;bilan qichqirib;1
Bigram;qichqirib yubordi;1
Bigram;yubordi farida;1
Bigram;farida komronga;1
Bigram;komronga oxshaydi;1
Bigram;oxshaydi bolmagan;1
Bigram;gap qoye;1
Bigram;qoye bu;1
Bigram;erda u;1
Bigram;nima qiladi;1
Bigram;qiladi dedim;1
Bigram;dedim voy;1
Bigram;voy xudo;1
Bigram;xudo xuddi;1
Bigram;xuddi ozi;1
Bigram;ozi mujgon;1
Bigram;mujgon yugurib;1
Bigram;yugurib ketdi;1
Bigram;ketdi men;1
Bigram;aksincha qadamimni;1
Bigram;qadamimni sekinlashtirdim;1
Bigram;sekinlashtirdim nafasim;1
Bigram;nafasim tiqilib;1
Bigram;tiqilib tizzalarimda;1
Bigram;tizzalarimda titroq;1
Bigram;titroq turganini;1
Bigram;turganini sezayotgan;1
Bigram;sezayotgan edim;1
Bigram;edim yol;1
Bigram;yol boyida;1
Bigram;boyida toxtadim;1
Bigram;toxtadim oyogimni;1
Bigram;oyogimni katta;1
Bigram;katta toshga;1
Bigram;toshga qoyib;1
Bigram;qoyib egildimda;1
Bigram;egildimda tufligimning;1
Bigram;tufligimning ipini;1
Bigram;ipini echib;1
Bigram;echib yana;1
Bigram;yana sekinsekin;1
Bigram;sekinsekin boglay;1
Bigram;boglay boshladim;1
Bigram;boshladim yuzmayuz;1
Bigram;yuzmayuz kelganimizda;1
Bigram;men bosiq;1
Bigram;bosiq bir;1
Bigram;oz kesatiq;1
Bigram;kesatiq bilan;1
Bigram;bilan tavba;1
Bigram;tavba dedim;1
Bigram;dedim siz;1
Bigram;siz bu;1
Bigram;bu erlarda;1
Bigram;erlarda shuncha;1
Bigram;shuncha uzoq;1
Bigram;uzoq yol;1
Bigram;yol zahmatini;1
Bigram;zahmatini qanday;1
Bigram;qilib uhdangizga;1
Bigram;uhdangizga oldingiz;1
Bigram;oldingiz u;1
Bigram;u hech;1
Bigram;nima demas;1
Bigram;demas yotu;1
Bigram;yotu begona;1
Bigram;begona oldida;1
Bigram;oldida turgandek;1
Bigram;turgandek tortinchoq;1
Bigram;tortinchoq bir;1
Bigram;bir jilmayish;1
Bigram;jilmayish bilan;1
Bigram;bilan yuzimga;1
Bigram;yuzimga qarardi;1
Bigram;qarardi keyin;1
Bigram;keyin qolini;1
Bigram;uzatdi men;1
Bigram;men qolimni;1
Bigram;qolimni tortib;1
Bigram;tortib orqaga;1
Bigram;orqaga oldim;1
Bigram;oldim mujgon;1
Bigram;opam ikkovimiz;1
Bigram;ikkovimiz ozimizni;1
Bigram;ozimizni maymunjon;1
Bigram;maymunjon bilan;1
Bigram;bilan ziyofat;1
Bigram;ziyofat qildik;1
Bigram;qildik qollarim;1
Bigram;qollarim shira;1
Bigram;shira keyin;1
Bigram;keyin ustiga;1
Bigram;ustiga chang;1
Bigram;chang yopishdi;1
Bigram;yopishdi xolalarim;1
Bigram;xolalarim qalay;1
Bigram;qalay najmiya;1
Bigram;najmiya qalay;1
Bigram;qalay kozlaringdan;1
Bigram;kozlaringdan opib;1
Bigram;opib qolishdi;1
Bigram;qolishdi farida;1
Bigram;farida mersi;1
Bigram;mersi naqadar;1
Bigram;naqadar kuyibsan;1
Bigram;kuyibsan farida;1
Bigram;farida terilaring;1
Bigram;terilaring kochib;1
Bigram;kochib tushibdi;1
Bigram;tushibdi quyoshdan;1
Bigram;quyoshdan shu;1
Bigram;shu erda;1
Bigram;erda mujgon;1
Bigram;mujgon gap;1
Bigram;gap qotdi;1
Bigram;qotdi sen;1
Bigram;sen ham;1
Bigram;shunday komron;1
Bigram;komron men;1
Bigram;tutib turolmadim;1
Bigram;turolmadim kim;1
Bigram;kim bilsin;1
Bigram;bilsin oftobda;1
Bigram;oftobda shamsiyasiz;1
Bigram;shamsiyasiz yurganmi;1
Bigram;yurganmi a;1
Bigram;a dedim;1
Bigram;dedim kulishdik;1
Bigram;kulishdik keyin;1
Bigram;keyin yurib;1
Bigram;yurib ketdik;1
Bigram;bilan oysha;1
Bigram;xolam bolamni;1
Bigram;bolamni ortalariga;1
Bigram;ortalariga olishdi;1
Bigram;olishdi xolamning;1
Bigram;xolamning qoshnilari;1
Bigram;qoshnilari qirqdan;1
Bigram;qirqdan oshib;1
Bigram;oshib ketgan;1
Bigram;ketgan bolishsa;1
Bigram;bolishsa ham;1
Bigram;ham ozlarini;1
Bigram;ozlarini xotin;1
Bigram;xotin komronni;1
Bigram;komronni esa;1
Bigram;esa erkak;1
Bigram;kishi hisoblab;1
Bigram;hisoblab orqada;1
Bigram;orqada borishardi;1
Bigram;borishardi men;1
Bigram;men bolalar;1
Bigram;bolalar bilan;1
Bigram;bilan oldinda;1
Bigram;oldinda ketayotgan;1
Bigram;ketayotgan bolsam;1
Bigram;ham quloqlarim;1
Bigram;quloqlarim orqada;1
Bigram;orqada edi;1
Bigram;bolam ozini;1
Bigram;ozini qanday;1
Bigram;qanday shamol;1
Bigram;shamol uchirib;1
Bigram;uchirib keltirganini;1
Bigram;keltirganini xolam;1
Bigram;bilan mujgonga;1
Bigram;mujgonga uqtirayotganligi;1
Bigram;uqtirayotganligi quloqlarimga;1
Bigram;quloqlarimga kirib;1
Bigram;borar edi;1
Bigram;bu yoz;1
Bigram;yoz istambulda;1
Bigram;istambulda juda;1
Bigram;juda zerikib;1
Bigram;zerikib qoldim;1
Bigram;qoldim deyardi;1
Bigram;deyardi u;1
Bigram;u lekin;1
Bigram;lekin bilmaysizlar;1
Bigram;bilmaysizlar shu;1
Bigram;qadar kop;1
Bigram;kop poshnamni;1
Bigram;poshnamni jahl;1
Bigram;bilan erga;1
Bigram;erga urdim;1
Bigram;urdim ichimda;1
Bigram;ichimda albatta;1
Bigram;albatta baxtiyor;1
Bigram;baxtiyor tulni;1
Bigram;tulni yot;1
Bigram;yot ellarga;1
Bigram;ellarga qochirib;1
Bigram;qochirib yuborganingdan;1
Bigram;yuborganingdan keyin;1
Bigram;keyin bundan;1
Bigram;bundan ortiq;1
Bigram;ortiq nima;1
Bigram;nima bolsin;1
Bigram;bolsin deb;1
Bigram;deb oyladim;1
Bigram;oyladim komron;1
Bigram;davom ettirdi;1
Bigram;ettirdi tunov;1
Bigram;tunov kecha;1
Bigram;kecha oyning;1
Bigram;oyning on;1
Bigram;on beshi;1
Bigram;beshi edi;1
Bigram;bir ortogimning;1
Bigram;ortogimning ulfatlari;1
Bigram;ulfatlari bilan;1
Bigram;bilan olamdogiga;1
Bigram;olamdogiga chiqdik;1
Bigram;chiqdik nihoyatda;1
Bigram;chiroyli bir;1
Bigram;bir kecha;1
Bigram;kecha edi;1
Bigram;lekin mening;1
Bigram;mening otkinchi;1
Bigram;otkinchi ketkinchilarga;1
Bigram;ketkinchilarga hech;1
Bigram;hech toqatim;1
Bigram;toqatim yoq;1
Bigram;yoq tong;1
Bigram;yorishar paytda;1
Bigram;paytda hech;1
Bigram;hech kimga;1
Bigram;kimga aytmasdan;1
Bigram;aytmasdan yolgiz;1
Bigram;yolgiz ozim;1
Bigram;ozim togri;1
Bigram;togri shaharga;1
Bigram;shaharga tushib;1
Bigram;tushib ketdim;1
Bigram;ketdim qisqasi;1
Bigram;qisqasi yuragim;1
Bigram;yuragim juda;1
Bigram;yomon siqilaverdi;1
Bigram;siqilaverdi bir;1
Bigram;necha kunga;1
Bigram;kunga istambuldan;1
Bigram;istambuldan boshimni;1
Bigram;boshimni olib;1
Bigram;olib ketmasam;1
Bigram;ketmasam bolmaydigan;1
Bigram;bolmaydigan korindi;1
Bigram;korindi lekin;1
Bigram;lekin qaerga;1
Bigram;qaerga ham;1
Bigram;ham borardim;1
Bigram;borardim yalovaning;1
Bigram;yalovaning mavsumi;1
Bigram;mavsumi emas;1
Bigram;emas bursa;1
Bigram;bursa esa;1
Bigram;esa shu;1
Bigram;shu oylarda;1
Bigram;oylarda dozaxday;1
Bigram;dozaxday yonib;1
Bigram;yonib ketadi;1
Bigram;ketadi birdan;1
Bigram;birdan esimga;1
Bigram;esimga sizlar;1
Bigram;sizlar tushib;1
Bigram;tushib qoldilaringiz;1
Bigram;qoldilaringiz ozim;1
Bigram;ham sizlarni;1
Bigram;sizlarni olguday;1
Bigram;olguday sogingan;1
Bigram;sogingan edim;1
Bigram;edim osha;1
Bigram;kechqurun pochcham;1
Bigram;pochcham bilan;1
Bigram;bilan xolam;1
Bigram;xolam komronni;1
Bigram;komronni allamahalgacha;1
Bigram;allamahalgacha bogda;1
Bigram;bogda tutib;1
Bigram;tutib qolishdi;1
Bigram;qolishdi mujgon;1
Bigram;ham burnidan;1
Bigram;burnidan tortsa;1
Bigram;tortsa yiqilar;1
Bigram;yiqilar holatda;1
Bigram;holatda bolishiga;1
Bigram;qaramay ular;1
Bigram;ular yonidan;1
Bigram;yonidan jilmay;1
Bigram;jilmay otirdi;1
Bigram;aksincha ozimni;1
Bigram;ozimni nari;1
Bigram;nari tutar;1
Bigram;tutar har;1
Bigram;dam ichkariga;1
Bigram;ichkariga kirib;1
Bigram;kirib yotar;1
Bigram;yotar yo;1
Bigram;yo bogning;1
Bigram;bogning torida;1
Bigram;torida kozdan;1
Bigram;mahal nima;1
Bigram;uchundir ularning;1
Bigram;ularning yonlariga;1
Bigram;yonlariga kelishga;1
Bigram;kelishga togri;1
Bigram;togri keldi;1
Bigram;keldi komron;1
Bigram;komron mendan;1
Bigram;mendan xafa;1
Bigram;xafa bolganga;1
Bigram;bolganga oxshash;1
Bigram;ohangda mehmondan;1
Bigram;mehmondan hurmat;1
Bigram;hurmat ham;1
Bigram;ham ayalar;1
Bigram;ayalar ekanda;1
Bigram;ekanda dedi;1
Bigram;men kulib;1
Bigram;kulib elkalarimni;1
Bigram;qisdim mehmon;1
Bigram;bolmaydi deydilar;1
Bigram;deydilar dedim;1
Bigram;meni yana;1
Bigram;yana qochib;1
Bigram;qochib ketmasin;1
Bigram;ketmasin deb;1
Bigram;deb qolimdan;1
Bigram;qolimdan etagimdan;1
Bigram;etagimdan ushlab;1
Bigram;ushlab otirardi;1
Bigram;otirardi bir;1
Bigram;bir silkib;1
Bigram;silkib qolidan;1
Bigram;qolidan chiqdimu;1
Bigram;chiqdimu uyqum;1
Bigram;uyqum kelyapti;1
Bigram;deb yotogimga;1
Bigram;yotogimga kirib;1
Bigram;mujgon yarim;1
Bigram;yarim kechada;1
Bigram;kechada yotoqqa;1
Bigram;yotoqqa kirganda;1
Bigram;kirganda men;1
Bigram;men ornimda;1
Bigram;ornimda uxlayolmay;1
Bigram;uxlayolmay yotgan;1
Bigram;yotgan edim;1
Bigram;u karavotimning;1
Bigram;karavotimning chetiga;1
Bigram;chetiga otirib;1
Bigram;otirib yuzimga;1
Bigram;qaradi kulib;1
Bigram;kulib yubormay;1
Bigram;yubormay deb;1
Bigram;deb u;1
Bigram;u yonimga;1
Bigram;yonimga agdarilib;1
Bigram;agdarilib xurrak;1
Bigram;xurrak ota;1
Bigram;mujgon zorlik;1
Bigram;boshimni kotardi;1
Bigram;kotardi ozingni;1
Bigram;ozingni uxlayotganga;1
Bigram;uxlayotganga solma;1
Bigram;solma kozingni;1
Bigram;kozingni och;1
Bigram;och dedi;1
Bigram;dedi xudo;1
Bigram;xudo haqqi;1
Bigram;haqqi uxlayotuvdim;1
Bigram;uxlayotuvdim dedimu;1
Bigram;dedimu kozlarimni;1
Bigram;kozlarimni katta;1
Bigram;katta ochdim;1
Bigram;ochdim ana;1
Bigram;keyin ikkovimiz;1
Bigram;ham ozimizni;1
Bigram;ozimizni tutolmay;1
Bigram;tutolmay kulib;1
Bigram;yubordik mujgon;1
Bigram;mujgon betimni;1
Bigram;betimni silab;1
Bigram;silab taxminim;1
Bigram;taxminim togri;1
Bigram;togri chiqdi;1
Bigram;chiqdi dedi;1
Bigram;dedi keskin;1
Bigram;keskin bir;1
Bigram;bilan karavot;1
Bigram;karavot simlarini;1
Bigram;simlarini gijirlatib;1
Bigram;gijirlatib ornimdan;1
Bigram;ornimdan turdimda;1
Bigram;turdimda nima;1
Bigram;demoqchisan dedim;1
Bigram;dedim uning;1
Bigram;uning esxonasi;1
Bigram;ketdi hech;1
Bigram;hech hech;1
Bigram;hech dedi;1
Bigram;keyin kulib;1
Bigram;turib yolvora;1
Bigram;boshladi xudo;1
Bigram;xudo xayringni;1
Bigram;bersin men;1
Bigram;bilan yoqalashma;1
Bigram;yoqalashma charchab;1
Bigram;charchab olay;1
Bigram;olay deb;1
Bigram;deb turibman;1
Bigram;turibman mujgon;1
Bigram;mujgon shundan;1
Bigram;keyin chiroqni;1
Bigram;chiroqni ochirib;1
Bigram;ochirib joyiga;1
Bigram;joyiga yotdi;1
Bigram;yotdi bir;1
Bigram;necha minutdan;1
Bigram;minutdan song;1
Bigram;song men;1
Bigram;men uning;1
Bigram;uning karavotiga;1
Bigram;karavotiga bordimda;1
Bigram;bordimda boshini;1
Bigram;boshini yostiqdan;1
Bigram;yostiqdan kotarib;1
Bigram;kotarib qollarimga;1
Bigram;qollarimga oldim;1
Bigram;oldim lekin;1
Bigram;lekin boyoqish;1
Bigram;boyoqish uxlab;1
Bigram;uxlab qolgan;1
Bigram;qolgan ekan;1
Bigram;ekan kozlarini;1
Bigram;kozlarini ochmay;1
Bigram;ochmay qoy;1
Bigram;qoy farida;1
Bigram;farida bunday;1
Bigram;deb yalindi;1
Bigram;yalindi xop;1
Bigram;xop lekin;1
Bigram;lekin tilimning;1
Bigram;tilimning uchida;1
Bigram;uchida bir;1
Bigram;narsa turibdi;1
Bigram;turibdi hozir;1
Bigram;hozir shuni;1
Bigram;shuni aytmasam;1
Bigram;aytmasam bugun;1
Bigram;ham uxlayolmayman;1
Bigram;uxlayolmayman dedim;1
Bigram;dedim yotoqning;1
Bigram;yotoqning qorongiligiga;1
Bigram;qorongiligiga mujgonning;1
Bigram;mujgonning kozlari;1
Bigram;kozlari yumuqligiga;1
Bigram;yumuqligiga qaramay;1
Bigram;qaramay betimni;1
Bigram;betimni uning;1
Bigram;uning sochlariga;1
Bigram;sochlariga tegizib;1
Bigram;tegizib turib;1
Bigram;turib qulogiga;1
Bigram;qulogiga shivirladim;1
Bigram;shivirladim miyangga;1
Bigram;miyangga telbalarcha;1
Bigram;telbalarcha oy;1
Bigram;oy kelibdi;1
Bigram;kelibdi bildim;1
Bigram;bildim unga;1
Bigram;nima deguday;1
Bigram;deguday bolsang;1
Bigram;bolsang seni;1
Bigram;seni majburan;1
Bigram;majburan quchoqlab;1
Bigram;quchoqlab olamanu;1
Bigram;olamanu ikkovimizni;1
Bigram;ikkovimizni babbaravar;1
Bigram;babbaravar dengizga;1
Bigram;dengizga tashlayman;1
Bigram;tashlayman mujgon;1
Bigram;mujgon xop;1
Bigram;xop xop;1
Bigram;xop istaganing;1
Bigram;istaganing bolsin;1
Bigram;bolsin dedida;1
Bigram;dedida hamon;1
Bigram;hamon boshini;1
Bigram;boshini astasekin;1
Bigram;astasekin silkitib;1
Bigram;silkitib turganimga;1
Bigram;turganimga qaramay;1
Bigram;qaramay yana;1
Bigram;yana uyquga;1
Bigram;uyquga toldi;1
Bigram;toldi komronning;1
Bigram;komronning kelishi;1
Bigram;ham tabimni;1
Bigram;tabimni xira;1
Bigram;xira qildi;1
Bigram;qildi unga;1
Bigram;unga nisbatan;1
Bigram;konglimda uygongan;1
Bigram;uygongan jahlga;1
Bigram;jahlga qorquvga;1
Bigram;qorquvga jirkanishga;1
Bigram;jirkanishga oxshash;1
Bigram;oxshash qaramaqarshi;1
Bigram;qaramaqarshi his;1
Bigram;his kun;1
Bigram;sayin ortib;1
Bigram;ortib borardi;1
Bigram;borardi ropara;1
Bigram;kelgan choqlarimizda;1
Bigram;choqlarimizda hech;1
Bigram;hech nimadan;1
Bigram;nimadan hech;1
Bigram;nima yoq;1
Bigram;yoq qopollik;1
Bigram;qopollik qilar;1
Bigram;qilar qochib;1
Bigram;qochib ketar;1
Bigram;edim baraka;1
Bigram;baraka topkur;1
Bigram;topkur aziz;1
Bigram;pochcham mehmonga;1
Bigram;mehmonga yaxshilab;1
Bigram;yaxshilab noxta;1
Bigram;noxta urib;1
Bigram;urib qoydi;1
Bigram;qoydi uni;1
Bigram;uni zeriktirmaslik;1
Bigram;zeriktirmaslik uchun;1
Bigram;uchun uyiga;1
Bigram;uyiga teztez;1
Bigram;teztez mehmonlar;1
Bigram;mehmonlar chaqirar;1
Bigram;chaqirar har;1
Bigram;kun aravaga;1
Bigram;aravaga solib;1
Bigram;solib aylantirar;1
Bigram;aylantirar yoki;1
Bigram;yoki hamqishloqlaridan;1
Bigram;hamqishloqlaridan birining;1
Bigram;birining bogi;1
Bigram;bogi yo;1
Bigram;yo poliziga;1
Bigram;poliziga olib;1
Bigram;olib ketar;1
Bigram;ertalab ana;1
Bigram;ana shunday;1
Bigram;shunday chaqiriqlarning;1
Bigram;chaqiriqlarning biriga;1
Bigram;biriga tayyorlanayotgan;1
Bigram;tayyorlanayotgan bolam;1
Bigram;bolam bilan;1
Bigram;zina boshida;1
Bigram;boshida toqnash;1
Bigram;toqnash kelib;1
Bigram;kelib qoldim;1
Bigram;qoldim yolimni;1
Bigram;yolimni tosdiyu;1
Bigram;tosdiyu birov;1
Bigram;birov eshitib;1
Bigram;eshitib qolmasmikan;1
Bigram;qolmasmikan deb;1
Bigram;deb vahm;1
Bigram;vahm bilan;1
Bigram;bilan atrofiga;1
Bigram;atrofiga qarab;1
Bigram;qarab olgandan;1
Bigram;olgandan song;1
Bigram;song mehmondorchilikning;1
Bigram;mehmondorchilikning kopligidan;1
Bigram;kopligidan olar;1
Bigram;olar bolsam;1
Bigram;bolsam olib;1
Bigram;olib boldim;1
Bigram;boldim farida;1
Bigram;men zina;1
Bigram;zina panjarasi;1
Bigram;panjarasi bilan;1
Bigram;bilan komronning;1
Bigram;komronning orasidagi;1
Bigram;orasidagi joydan;1
Bigram;joydan unga;1
Bigram;erimni tegizmay;1
Bigram;tegizmay otib;1
Bigram;otib keta;1
Bigram;keta olarmikanman;1
Bigram;olarmikanman degan;1
Bigram;degan chot;1
Bigram;chot bilan;1
Bigram;bilan band;1
Bigram;band edim;1
Bigram;edim yomonmi;1
Bigram;yomonmi sizni;1
Bigram;sizni har;1
Bigram;kun sayohat;1
Bigram;sayohat qildirishyaptiku;1
Bigram;qildirishyaptiku dedim;1
Bigram;komron kinoyaomuz;1
Bigram;kinoyaomuz kulimsiradi;1
Bigram;kulimsiradi kozlarini;1
Bigram;kozlarini shiftga;1
Bigram;shiftga tikib;1
Bigram;tikib mehmon;1
Bigram;bolmaydi ammo;1
Bigram;ammo mehmonning;1
Bigram;mehmonning mezbonni;1
Bigram;mezbonni mehmonga;1
Bigram;mehmonga gizgizlashi;1
Bigram;gizgizlashi eski;1
Bigram;eski usullardan;1
Bigram;usullardan dedi;1
Bigram;dedi hay;1
Bigram;hay mayli;1
Bigram;mayli men;1
Bigram;shunday qilay;1
Bigram;qilay bolam;1
Bigram;bolam kecha;1
Bigram;kecha men;1
Bigram;men mehmon;1
Bigram;bolmaydi degan;1
Bigram;degan sozimni;1
Bigram;sozimni negadir;1
Bigram;negadir betimga;1
Bigram;betimga solar;1
Bigram;solar buning;1
Bigram;uchun menga;1
Bigram;menga tana;1
Bigram;tana toshi;1
Bigram;toshi otar;1
Bigram;otar edi;1
Bigram;edi yaxshi;1
Bigram;yaxshi lekin;1
Bigram;lekin zorlanadigan;1
Bigram;zorlanadigan joyi;1
Bigram;joyi yoq;1
Bigram;yoq har;1
Bigram;har kuni;1
Bigram;kuni yangiyangi;1
Bigram;yangiyangi joylarni;1
Bigram;joylarni koryapsiz;1
Bigram;koryapsiz yangi;1
Bigram;yangi odamlarni;1
Bigram;odamlarni taniyapsiz;1
Bigram;taniyapsiz dedim;1
Bigram;u tagin;1
Bigram;tagin labini;1
Bigram;labini burdi;1
Bigram;burdi taniyotgan;1
Bigram;taniyotgan odamlarim;1
Bigram;odamlarim hech;1
Bigram;hech bahrimni;1
Bigram;bahrimni ochadigan;1
Bigram;ochadigan odamlar;1
Bigram;odamlar emas;1
Bigram;emas men;1
Bigram;men tilimni;1
Bigram;tilimni tiyolmadim;1
Bigram;tiyolmadim sizning;1
Bigram;sizning bahringizni;1
Bigram;bahringizni ochadigan;1
Bigram;ochadigan odamni;1
Bigram;odamni u;1
Bigram;u bechoralar;1
Bigram;bechoralar qaerdan;1
Bigram;qaerdan topishsin;1
Bigram;topishsin dedim;1
Bigram;dedim bahrini;1
Bigram;bahrini ochadigan;1
Bigram;ochadigan odam;1
Bigram;odam haqidagi;1
Bigram;haqidagi gapim;1
Bigram;gapim bilan;1
Bigram;bilan kimga;1
Bigram;kimga ishora;1
Bigram;ishora qilganimni;1
Bigram;qilganimni komron;1
Bigram;komron tushungan;1
Bigram;tushungan edi;1
Bigram;edi hayajon;1
Bigram;bilan qollarini;1
Bigram;qollarini chozib;1
Bigram;chozib farida;1
Bigram;dedi faqat;1
Bigram;faqat uzatgan;1
Bigram;uzatgan qollari;1
Bigram;qollari havoda;1
Bigram;havoda qoldi;1
Bigram;zina orasidagi;1
Bigram;orasidagi tor;1
Bigram;tor erdan;1
Bigram;erdan lip;1
Bigram;lip etib;1
Bigram;etib otib;1
Bigram;otib ketdim;1
Bigram;ketdim pogonalarni;1
Bigram;pogonalarni ikkitaikkitadan;1
Bigram;ikkitaikkitadan bosib;1
Bigram;bosib ashula;1
Bigram;ashula aytaayta;1
Bigram;aytaayta boqqa;1
Bigram;boqqa chiqdim;1
Bigram;chiqdim axir;1
Bigram;axir bir;1
Bigram;mujgon qiladiganini;1
Bigram;qiladiganini qildi;1
Bigram;qildi bir;1
Bigram;ertalab mujgon;1
Bigram;mujgon ikkalamiz;1
Bigram;ikkalamiz dengiz;1
Bigram;boyida sayr;1
Bigram;qilib yurgan;1
Bigram;yurgan edik;1
Bigram;edik kecha;1
Bigram;kecha yomgir;1
Bigram;yomgir yoqqani;1
Bigram;yoqqani uchun;1
Bigram;uchun havoda;1
Bigram;havoda kuz;1
Bigram;kuz salqinligi;1
Bigram;salqinligi bor;1
Bigram;edi tumanga;1
Bigram;tumanga isga;1
Bigram;isga oxshagan;1
Bigram;oxshagan bir;1
Bigram;bir bulut;1
Bigram;bulut quyosh;1
Bigram;quyosh yuzini;1
Bigram;yuzini qoplagan;1
Bigram;qoplagan dengizning;1
Bigram;dengizning sokin;1
Bigram;sokin yuzida;1
Bigram;yuzida qaerdan;1
